system_index,Name,altitudeMo,classification,descriptio,extrude,icon,tessellate,visibility,geo
20210107T045201_20210107T045200_T45RUH_00000000000000000000_31,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01428365264482,24.87118827011798]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_32,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.014580595101,24.871190230136126]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_33,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01487753758845,24.871192189563942]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_34,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01517448010716,24.871194148401422]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_35,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01547142265714,24.871196106648565]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_36,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01576836523834,24.871198064305375]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_37,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01398885963793,24.87091541235495]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_38,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01428580141578,24.870917372939232]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_39,perennial_2_tile,,3,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0145827432249,24.870919332933187]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_40,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01487968506531,24.870921292336813]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_41,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01517662693698,24.870923251150117]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_42,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0154735688399,24.87092520937309]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_43,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01577051077406,24.87092716700574]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_44,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01606745273946,24.870929124048057]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_45,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01428795015546,24.870646475750487]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_46,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01458489131755,24.870648435720252]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_47,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01488183251091,24.870650395099695]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_48,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01517877373553,24.87065235388882]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_49,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01547571499141,24.870654312087627]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_50,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01577265627853,24.870656269696113]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_51,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01606959759688,24.870658226714276]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_52,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01636653894647,24.87066018314212]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_53,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01458703937892,24.870377538497305]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_54,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01488397992524,24.870379497852568]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_55,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01518092050283,24.870381456617515]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_56,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01547786111168,24.87038341479215]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_57,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01577480175177,24.870385372376475]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_58,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0160717424231,24.870387329370484]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_59,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01636868312563,24.87038928577418]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_60,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01488612730832,24.87010860059545]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_61,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0151830672389,24.870110559336222]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_62,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01548000720071,24.87011251748669]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_63,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01577694719377,24.870114475046847]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_64,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01607388721807,24.870116432016705]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_65,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01518521394367,24.869839662044914]}"
20210107T045201_20210107T045200_T45RUH_00000000000000000000_66,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01548215325847,24.86984162017121]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_0,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01397596266042,24.87254079513223]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_1,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01427290832072,24.87254275586171]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_2,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0145698540123,24.872544716000814]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_3,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0133842223024,24.872265974846044]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_4,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.013681167253,24.872267936732047]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_5,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01397811223491,24.87226989802769]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_6,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0142750572481,24.872271858732965]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_7,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01457200229258,24.872273818847876]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_8,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01308942886757,24.87199311532778]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_9,perennial_2_tile,,4,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01338637313977,24.87199507777992]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_10,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0136833174433,24.87199703964171]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_11,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0139802617781,24.871999000913142]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_12,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01427720614421,24.872000961594217]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_13,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01457415054159,24.872002921684942]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_14,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01487109497026,24.87200488118531]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_15,perennial_2_tile,,4,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01338852394584,24.871724180703794]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_16,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01368546760226,24.87172614254137]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_17,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01398241129,24.871728103788595]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_18,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01427935500902,24.871730064445472]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_19,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01457629875934,24.871732024512003]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_20,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01487324254092,24.871733983988186]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_21,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01517018635379,24.871735942874018]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_22,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01368761772994,24.87145524543103]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_23,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0139845607706,24.87145720665405]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_24,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01428150384255,24.87145916728673]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_25,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01457844694579,24.87146112732907]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_26,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01487539008032,24.871463086781066]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_27,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0151723332461,24.871465045642722]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_28,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01546927644313,24.871467003914038]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_29,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0136897678263,24.87118434831069]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_30,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01398671021991,24.8711863095095]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_31,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01428365264482,24.87118827011798]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_32,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.014580595101,24.871190230136126]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_33,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01487753758845,24.871192189563942]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_34,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01517448010716,24.871194148401422]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_35,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01547142265714,24.871196106648565]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_36,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01576836523834,24.871198064305375]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_37,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01398885963793,24.87091541235495]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_38,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01428580141578,24.870917372939232]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_39,perennial_2_tile,,3,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0145827432249,24.870919332933187]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_40,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01487968506531,24.870921292336813]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_41,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01517662693698,24.870923251150117]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_42,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0154735688399,24.87092520937309]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_43,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01577051077406,24.87092716700574]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_44,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01606745273946,24.870929124048057]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_45,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01428795015546,24.870646475750487]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_46,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01458489131755,24.870648435720252]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_47,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01488183251091,24.870650395099695]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_48,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01517877373553,24.87065235388882]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_49,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01547571499141,24.870654312087627]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_50,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01577265627853,24.870656269696113]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_51,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01606959759688,24.870658226714276]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_52,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01636653894647,24.87066018314212]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_53,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01458703937892,24.870377538497305]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_54,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01488397992524,24.870379497852568]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_55,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01518092050283,24.870381456617515]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_56,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01547786111168,24.87038341479215]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_57,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01577480175177,24.870385372376475]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_58,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0160717424231,24.870387329370484]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_59,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01636868312563,24.87038928577418]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_60,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01488612730832,24.87010860059545]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_61,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0151830672389,24.870110559336222]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_62,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01548000720071,24.87011251748669]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_63,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01577694719377,24.870114475046847]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_64,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01607388721807,24.870116432016705]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_65,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01518521394367,24.869839662044914]}"
20210107T045201_20210107T045200_T45RVH_00000000000000000000_66,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01548215325847,24.86984162017121]}"
20210201T045019_20210201T045350_T45RUH_00000000000000000000_0,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01397596266042,24.87254079513223]}"
20210201T045019_20210201T045350_T45RUH_00000000000000000000_1,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01427290832072,24.87254275586171]}"
20210201T045019_20210201T045350_T45RUH_00000000000000000000_2,perennial_2_tile,,1,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0145698540123,24.872544716000814]}"
20210201T045019_20210201T045350_T45RUH_00000000000000000000_3,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0133842223024,24.872265974846044]}"
20210201T045019_20210201T045350_T45RUH_00000000000000000000_4,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.013681167253,24.872267936732047]}"
20210201T045019_20210201T045350_T45RUH_00000000000000000000_5,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01397811223491,24.87226989802769]}"
20210201T045019_20210201T045350_T45RUH_00000000000000000000_6,perennial_2_tile,,4,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.0142750572481,24.872271858732965]}"
20210201T045019_20210201T045350_T45RUH_00000000000000000000_7,perennial_2_tile,,2,,0,,1,-1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.01457200229258,24.872273818847876]}"
